cfj[3][3],   1.2475205447E+02
cfj[1][4],   2.1242011559E+02
cfj[2][4],   1.8013806662E+02
cfj[3][4],   1.3904128113E+02
densityfj[1][1],   1.0641807024E+03
densityfj[2][1],   1.0641745230E+03
densityfj[3][1],   1.0641675595E+03
densityfj[1][2],   1.0848284509E+03
densityfj[2][2],   1.0740313238E+03
densityfj[3][2],   1.0616674017E+03
densityfj[1][3],   1.1059228587E+03
densityfj[2][3],   1.0857764417E+03
densityfj[3][3],   1.0628334724E+03
densityfj[1][4],   1.1252756925E+03
densityfj[2][4],   1.0963293662E+03
densityfj[3][4],   1.0641831626E+03
densitypj[1][1],   1.0102169080E+03
densitypj[2][1],   1.0102169069E+03
densitypj[3][1],   1.0102168689E+03
densitypj[1][2],   1.0596275948E+03
densitypj[2][2],   1.0539163387E+03
densitypj[3][2],   1.0468283206E+03
densitypj[1][3],   1.0843725540E+03
densitypj[2][3],   1.0709252565E+03
densitypj[3][3],   1.0542736725E+03
densitypj[1][4],   1.1068895621E+03
densitypj[2][4],   1.0849714053E+03
densitypj[3][4],   1.0587872827E+03
densityfj[0][2],   1.0940616825E+03
densityfj[0][3],   1.1214928890E+03
densityfj[0][4],   1.1457677918E+03
densitypj[0][2],   1.0641856202E+03
densitypj[0][3],   1.0940616825E+03
densitypj[0][4],   1.1214928890E+03
viscfj[0][1],   1.1778871349E-03
viscfj[1][1],   1.1778730485E-03
viscfj[2][1],   1.1778553484E-03
viscfj[3][1],   1.1778354023E-03
viscfj[0][2],   1.2634633858E-03
viscfj[1][2],   1.2370159464E-03
viscfj[2][2],   1.2060889238E-03
viscfj[3][2],   1.1706740123E-03
viscfj[0][3],   1.3420366526E-03
viscfj[1][3],   1.2974382442E-03
viscfj[2][3],   1.2397313478E-03
viscfj[3][3],   1.1740140762E-03
viscfj[0][4],   1.4115690811E-03
viscfj[1][4],   1.3528720209E-03
viscfj[2][4],   1.2699588826E-03
viscfj[3][4],   1.1778800953E-03
refj[0][1],   3.1971529008E+02
refj[1][1],   3.1974985503E+02
refj[2][1],   3.1979125151E+02
refj[3][1],   3.1983690150E+02
refj[0][2],   1.4739457491E+02
refj[1][2],   1.6653368209E+02
refj[2][2],   1.9476395062E+02
refj[3][2],   2.3867456439E+02
refj[0][3],   9.5923613825E+01
refj[1][3],   1.1374872639E+02
refj[2][3],   1.4629341386E+02
refj[3][3],   2.0802251026E+02
refj[0][4],   7.0514829225E+01
refj[1][4],   8.5731253532E+01
refj[2][4],   1.1831547884E+02
refj[3][4],   1.8846416977E+02
fffj[0][1],   1.0120892928E+00
fffj[1][1],   1.0120252880E+00
fffj[2][1],   1.0119486512E+00
fffj[3][1],   1.0118641630E+00
fffj[0][2],   1.7043077848E+00
fffj[1][2],   1.5567069870E+00
fffj[2][2],   1.3919457805E+00
fffj[3][2],   1.2131301791E+00
fffj[0][3],   2.3934452493E+00
fffj[1][3],   2.0841944574E+00
fffj[2][3],   1.7139748620E+00
fffj[3][3],   1.3299976717E+00
fffj[0][4],   3.1045417068E+00
fffj[1][4],   2.6280628966E+00
fffj[2][4],   2.0199597167E+00
fffj[3][4],   1.4244349556E+00
plfj[0][1],   1.0542246536E-02
plfj[1][1],   1.0543655837E-02
plfj[2][1],   1.0545331745E-02
plfj[3][1],   1.0547173742E-02
plfj[0][2],   4.2221357530E-03
plfj[1][2],   4.7592468026E-03
plfj[2][2],   5.5888034110E-03
plfj[3][2],   6.9717340215E-03
plfj[0][3],   2.7639333926E-03
plfj[1][3],   3.2077510781E-03
plfj[2][3],   4.0577896504E-03
plfj[3][3],   5.8327547041E-03
plfj[0][4],   2.0978621234E-03
plfj[1][4],   2.4551580635E-03
plfj[2][4],   3.2506856563E-03
plfj[3][4],   5.1546224216E-03
viscpj[0][1],   1.0233003281E-03
viscpj[1][1],   1.0233004958E-03
viscpj[2][1],   1.0233004928E-03
viscpj[3][1],   1.0233003840E-03
viscpj[0][2],   1.1778871349E-03
viscpj[1][2],   1.1648312401E-03
viscpj[2][2],   1.1484720598E-03
viscpj[3][2],   1.1281693168E-03
viscpj[0][3],   1.2634633858E-03
viscpj[1][3],   1.2357100866E-03
viscpj[2][3],   1.1971919816E-03
viscpj[3][3],   1.1494955979E-03
viscpj[0][4],   1.3420366526E-03
viscpj[1][4],   1.3002072455E-03
viscpj[2][4],   1.2374254216E-03
viscpj[3][4],   1.1624242709E-03
repj[0][1],   1.7032741164E+03
repj[1][1],   1.7033092224E+03
repj[2][1],   1.7033513453E+03
repj[3][1],   1.7033978370E+03
repj[0][2],   2.2743860621E+02
repj[1][2],   2.4696640165E+02
repj[2][2],   2.7564623836E+02
repj[3][2],   3.2005787084E+02
repj[0][3],   1.3055013446E+02
repj[1][3],   1.4873574243E+02
repj[2][3],   1.8173930646E+02
repj[3][3],   2.4396236492E+02
repj[0][4],   8.8646854015E+01
repj[1][4],   1.0414815732E+02
repj[2][4],   1.3712872297E+02
repj[3][4],   2.0768576055E+02
ffpj[0][1],   5.3113889313E-01
ffpj[1][1],   5.3113660251E-01
ffpj[2][1],   5.3113385416E-01
ffpj[3][1],   5.3113082093E-01
ffpj[0][2],   1.2523125223E+00
ffpj[1][2],   1.1865010250E+00
ffpj[2][2],   1.1067498034E+00
ffpj[3][2],   1.0114555374E+00
ffpj[0][3],   1.8700176563E+00
ffpj[1][3],   1.6927270319E+00
ffpj[2][3],   1.4616018619E+00
ffpj[3][3],   1.1959393547E+00
ffpj[0][4],   2.5554395720E+00
ffpj[1][4],   2.2376029694E+00
ffpj[2][4],   1.8004547720E+00
ffpj[3][4],   1.3314731771E+00
plpj[0][1],   1.2484362515E-01
plpj[1][1],   1.2484826672E-01
plpj[2][1],   1.2485379517E-01
plpj[3][1],   1.2485987592E-01
plpj[0][2],   6.6003766257E-03
plpj[1][2],   7.2419292697E-03
plpj[2][2],   8.2248119694E-03
plpj[3][2],   9.8449740967E-03
plpj[0][3],   3.6341650674E-03
plpj[1][3],   4.1209094243E-03
plpj[2][3],   5.0491240381E-03
plpj[3][3],   6.9716708025E-03
plpj[0][4],   2.5202020639E-03
plpj[1][4],   2.8967962145E-03
plpj[2][4],   3.7339604783E-03
plpj[3][4],   5.7276615680E-03
scfj[0][1],   1.1068436864E+03
scfj[1][1],   1.1068355645E+03
scfj[2][1],   1.1068253589E+03
scfj[3][1],   1.1068138582E+03
scfj[0][2],   1.1548374338E+03
scfj[1][2],   1.1402871536E+03
scfj[2][2],   1.1229550732E+03
scfj[3][2],   1.1026749154E+03
scfj[0][3],   1.1966519500E+03
scfj[1][3],   1.1731724632E+03
scfj[2][3],   1.1417924539E+03
scfj[3][3],   1.1046077365E+03
scfj[0][4],   1.2319853039E+03
scfj[1][4],   1.2022582820E+03
scfj[2][4],   1.1583734977E+03
scfj[3][4],   1.1068396276E+03
shfj[0][1],   4.5745009612E+01
shfj[1][1],   4.5746669109E+01
shfj[2][1],   4.5748649299E+01
shfj[3][1],   4.5750829063E+01
shfj[0][2],   3.5149461701E+01
shfj[1][2],   3.6561474774E+01
shfj[2][2],   3.8469042440E+01
shfj[3][2],   4.1119624471E+01
shfj[0][3],   3.0501377281E+01
shfj[1][3],   3.2200962778E+01
shfj[2][3],   3.4911630400E+01
shfj[3][3],   3.9159078246E+01
shfj[0][4],   2.7590323110E+01
shfj[1][4],   2.9341825785E+01
shfj[2][4],   3.2511596474E+01
shfj[3][4],   3.7819056498E+01
kfj[0][1],   1.1438985089E-05
kfj[1][1],   1.1439400062E-05
kfj[2][1],   1.1439895228E-05
kfj[3][1],   1.1440440299E-05
kfj[0][2],   8.7888590293E-06
kfj[1][2],   9.1419222981E-06
kfj[2][2],   9.6188952728E-06
kfj[3][2],   1.0281653412E-05
kfj[0][3],   7.6264922720E-06
kfj[1][3],   8.0514526121E-06
kfj[2][3],   8.7292215362E-06
kfj[3][3],   9.7912433551E-06
kfj[0][4],   6.8985403855E-06
kfj[1][4],   7.3364769725E-06
kfj[2][4],   8.1290298913E-06
kfj[3][4],   9.4560794939E-06
kfavgj[1][1],   1.1439192575E-05
kfavgj[2][1],   1.1439647645E-05
kfavgj[3][1],   1.1440167764E-05
kfavgj[1][2],   8.9653906637E-06
kfavgj[2][2],   9.3804087854E-06
kfavgj[3][2],   9.9502743422E-06
kfavgj[1][3],   7.8389724420E-06
kfavgj[2][3],   8.3903370741E-06
kfavgj[3][3],   9.2602324457E-06
kfavgj[1][4],   7.1175086790E-06
kfavgj[2][4],   7.7327534319E-06
kfavgj[3][4],   8.7925546926E-06
scpj[0][1],   1.0129511586E+03
scpj[1][1],   1.0129512659E+03
scpj[2][1],   1.0129512640E+03
scpj[3][1],   1.0129511944E+03
scpj[0][2],   1.1068436864E+03
scpj[1][2],   1.0992836029E+03
scpj[2][2],   1.0897184318E+03
scpj[3][2],   1.0777023268E+03
scpj[0][3],   1.1548374338E+03
scpj[1][3],   1.1395623046E+03
scpj[2][3],   1.1179043303E+03
scpj[3][3],   1.0903199311E+03
scpj[0][4],   1.1966519500E+03
scpj[1][4],   1.1746494773E+03
scpj[2][4],   1.1405143172E+03
scpj[3][4],   1.0978827286E+03
shpj[0][1],   8.0915576093E+01
shpj[1][1],   8.0916179560E+01
shpj[2][1],   8.0916899883E+01
shpj[3][1],   8.0917692957E+01
shpj[0][2],   4.0466906276E+01
shpj[1][2],   4.1582153410E+01
shpj[2][2],   4.3123869566E+01
shpj[3][2],   4.5325193967E+01
shpj[0][3],   3.3646909126E+01
shpj[1][3],   3.5095631635E+01
shpj[2][3],   3.7461493996E+01
shpj[3][3],   4.1277508409E+01
shpj[0][4],   2.9647293762E+01
shpj[1][4],   3.1208966609E+01
shpj[2][4],   3.4094186619E+01
shpj[3][4],   3.9050301777E+01
kpj[0][1],   2.0233727705E-05
kpj[1][1],   2.0233878608E-05
kpj[2][1],   2.0234058732E-05
kpj[3][1],   2.0234257048E-05
kpj[0][2],   1.0118446127E-05
kpj[1][2],   1.0397305300E-05
kpj[2][2],   1.0782799852E-05
kpj[3][2],   1.1333224493E-05
kpj[0][3],   8.4129936186E-06
kpj[1][3],   8.7752287701E-06
kpj[2][3],   9.3667834022E-06
kpj[3][3],   1.0320930625E-05
kpj[0][4],   7.4128545911E-06
kpj[1][4],   7.8033271187E-06
kpj[2][4],   8.5247324708E-06
kpj[3][4],   9.7639336371E-06
kpavgj[1][1],   2.0233803157E-05
kpavgj[2][1],   2.0233968670E-05
kpavgj[3][1],   2.0234157890E-05
kpavgj[1][2],   1.0257875714E-05
kpavgj[2][2],   1.0590052576E-05
kpavgj[3][2],   1.1058012172E-05
kpavgj[1][3],   8.5941111944E-06
kpavgj[2][3],   9.0710060862E-06
kpavgj[3][3],   9.8438570137E-06
kpavgj[1][4],   7.6080908549E-06
kpavgj[2][4],   8.1640297948E-06
kpavgj[3][4],   9.1443330540E-06
cfmj[1][1],   9.8456494526E+01
cfmj[2][1],   9.8389682031E+01
cfmj[3][1],   9.8359121946E+01
cfmj[1][2],   1.4063950691E+02
cfmj[2][2],   1.2958519022E+02
cfmj[3][2],   1.1547936712E+02
cfmj[1][3],   1.7888973651E+02
cfmj[2][3],   1.5786636300E+02
cfmj[3][3],   1.3070762081E+02
cfmj[1][4],   2.1487304324E+02
cfmj[2][4],   1.8422664680E+02
cfmj[3][4],   1.4496421860E+02
cpmj[1][1],   2.0376659183E+01
cpmj[2][1],   2.0267088294E+01
cpmj[3][1],   2.0189360791E+01
cpmj[1][2],   7.0867618140E+01
cpmj[2][2],   5.7798009447E+01
cpmj[3][2],   4.1481998207E+01
cpmj[1][3],   1.1602063616E+02
cpmj[2][3],   9.0891015490E+01
cpmj[3][3],   5.8946904000E+01
cpmj[1][4],   1.5876976871E+02
cpmj[2][4],   1.2213525831E+02
cpmj[3][4],   7.5521001580E+01
phiosmfmj[1][1],   9.6780521480E-01
phiosmfmj[2][1],   9.6774952674E-01
phiosmfmj[3][1],   9.6772406488E-01
phiosmfmj[1][2],   1.0088994703E+00
phiosmfmj[2][2],   9.9698459453E-01
phiosmfmj[3][2],   9.8296248984E-01
phiosmfmj[1][3],   1.0564074941E+00
phiosmfmj[2][3],   1.0290897685E+00
phiosmfmj[3][3],   9.9815728202E-01
phiosmfmj[1][4],   1.1099949160E+00
phiosmfmj[2][4],   1.0638107362E+00
phiosmfmj[3][4],   1.0137823311E+00
phiosmpmj[1][1],   9.2300968877E-01
phiosmpmj[2][1],   9.2297535543E-01
phiosmpmj[3][1],   9.2295104848E-01
phiosmpmj[1][2],   9.4733842630E-01
phiosmpmj[2][2],   9.3941227664E-01
phiosmpmj[3][2],   9.3111391374E-01
phiosmpmj[1][3],   9.8347609732E-01
phiosmpmj[2][3],   9.6168831916E-01
phiosmpmj[3][3],   9.4006342476E-01
phiosmpmj[1][4],   1.0302031242E+00
phiosmpmj[2][4],   9.8941375698E-01
phiosmpmj[3][4],   9.5043513247E-01
posmfj[1][1],   7.9478934068E+01
posmfj[2][1],   7.9420429570E+01
posmfj[3][1],   7.9393672450E+01
posmfj[1][2],   1.1835181873E+02
posmfj[2][2],   1.0776147452E+02
posmfj[3][2],   9.4680610048E+01
posmfj[1][3],   1.5762917584E+02
posmfj[2][3],   1.3550726227E+02
posmfj[3][3],   1.0882272484E+02
posmfj[1][4],   1.9894023723E+02
posmfj[2][4],   1.6346942066E+02
posmfj[3][4],   1.2258158817E+02
posmpj[1][1],   1.5687688183E+01
posmpj[2][1],   1.5602750778E+01
posmpj[3][1],   1.5542502421E+01
posmpj[1][2],   5.5998023330E+01
posmpj[2][2],   4.5288592134E+01
posmpj[3][2],   3.2216784485E+01
posmpj[1][3],   9.5174095623E+01
posmpj[2][3],   7.2907969597E+01
posmpj[3][3],   4.6220843095E+01
posmpj[1][4],   1.3643015791E+02
posmpj[2][4],   1.0079493449E+02
posmpj[3][4],   5.9870092566E+01
mfk[0][1],   5.4724057031E+00
mfk[0][2],   1.5935330501E+00
mfk[0][3],   1.3973094690E+00
mfk[0][4],   1.3016554766E+00
xfk[0][1],   2.0139713493E-02
xfk[0][2],   6.8915961304E-02
xfk[0][3],   7.8835161814E-02
xfk[0][4],   8.4848498114E-02
mpk[0][1], 0.00              
mpk[0][2], 0.00              
mpk[0][3], 0.00              
mpk[0][4], 0.00              
xpk[0][1], 0.00              
xpk[0][2], 0.00              
xpk[0][3], 0.00              
xpk[0][4], 0.00              
mfk[1][1],   2.9851856918E+00
mfk[2][1],   1.6786917720E+00
mfk[3][1],   1.1826936492E+00
mfk[1][2],   1.4292752975E+00
mfk[2][2],   1.3110692462E+00
mfk[3][2],   1.2331085364E+00
mfk[1][3],   1.3205885429E+00
mfk[2][3],   1.2607169843E+00
mfk[3][3],   1.2168754312E+00
mfk[1][4],   1.2594353555E+00
mfk[2][4],   1.2244002606E+00
mfk[3][4],   1.1968910812E+00
mpk[1][1],   2.4872200114E+00
mpk[2][1],   3.7937139311E+00
mpk[3][1],   4.2897120539E+00
mpk[1][2],   1.6425775261E-01
mpk[2][2],   2.8246380397E-01
mpk[3][2],   3.6042451374E-01
mpk[1][3],   7.6720926082E-02
mpk[2][3],   1.3659248465E-01
mpk[3][3],   1.8043403775E-01
mpk[1][4],   4.2220121057E-02
mpk[2][4],   7.7255216012E-02
mpk[3][4],   1.0476439542E-01
xfk[1][1],   3.6797710157E-02
xfk[2][1],   6.5155098799E-02
xfk[3][1],   9.2016459232E-02
xfk[1][2],   7.6730493881E-02
xfk[2][2],   8.3531182849E-02
xfk[3][2],   8.8685405684E-02
xfk[1][3],   8.3328096456E-02
xfk[2][3],   8.7193506750E-02
xfk[3][3],   9.0239099599E-02
xfk[1][4],   8.7617598080E-02
xfk[2][4],   9.0047135633E-02
xfk[3][4],   9.2037231979E-02
xpk[1][1],   1.4662359097E-04
xpk[2][1],   2.2072162999E-04
xpk[3][1],   3.2295897922E-04
xpk[1][2],   9.1845009168E-04
xpk[2][2],   1.0787119819E-03
xpk[3][2],   1.2794113590E-03
xpk[1][3],   1.4987906822E-03
xpk[2][3],   1.6895747125E-03
xpk[3][3],   1.9252179739E-03
xpk[1][4],   2.2456463734E-03
xpk[2][4],   2.4564803059E-03
xpk[3][4],   2.7201050339E-03
densityfk[0][1],   1.0102168689E+03
densityfk[1][1],   1.0227203612E+03
densityfk[2][1],   1.0440054172E+03
densityfk[3][1],   1.0641675543E+03
densityfk[0][2],   1.0468283206E+03
densityfk[1][2],   1.0526939087E+03
densityfk[2][2],   1.0577985058E+03
densityfk[3][2],   1.0616672655E+03
densityfk[0][3],   1.0542736725E+03
densityfk[1][3],   1.0576460692E+03
densityfk[2][3],   1.0605474462E+03
densityfk[3][3],   1.0628334682E+03
densityfk[0][4],   1.0587872827E+03
densityfk[1][4],   1.0608657691E+03
densityfk[2][4],   1.0626893800E+03
densityfk[3][4],   1.0641831463E+03
viscfk[0][1],   1.0233003840E-03
viscfk[1][1],   1.0591150768E-03
viscfk[2][1],   1.1200834624E-03
viscfk[3][1],   1.1778353873E-03
viscfk[0][2],   1.1281693168E-03
viscfk[1][2],   1.1449705618E-03
viscfk[2][2],   1.1595920431E-03
viscfk[3][2],   1.1706736222E-03
viscfk[0][3],   1.1494955979E-03
viscfk[1][3],   1.1591554074E-03
viscfk[2][3],   1.1674660395E-03
viscfk[3][3],   1.1740140641E-03
viscfk[0][4],   1.1624242709E-03
viscfk[1][4],   1.1683778359E-03
viscfk[2][4],   1.1736013416E-03
viscfk[3][4],   1.1778800488E-03
refk[0][1],   2.1030544742E+03
refk[1][1],   1.1084180089E+03
refk[2][1],   5.8938075268E+02
refk[3][1],   3.9487809133E+02
refk[0][2],   1.0961439202E+03
refk[1][2],   9.6872912055E+02
refk[2][2],   8.7740719540E+02
refk[3][2],   8.1742188202E+02
refk[0][3],   9.8416347440E+02
refk[1][3],   9.2237561480E+02
refk[2][3],   8.7428957657E+02
refk[3][3],   8.3917932667E+02
refk[0][4],   9.1201228538E+02
refk[1][4],   8.7793402137E+02
refk[2][4],   8.4971272854E+02
refk[3][4],   8.2760455642E+02
fffk[0][1],   5.1001193375E-01
fffk[1][1],   5.9078394475E-01
fffk[2][1],   7.4118456386E-01
fffk[3][1],   8.9938845977E-01
fffk[0][2],   5.9269630064E-01
fffk[1][2],   6.1541066330E-01
fffk[2][2],   6.3574931342E-01
fffk[3][2],   6.5158176232E-01
fffk[0][3],   6.1234609384E-01
fffk[1][3],   6.2523092432E-01
fffk[2][3],   6.3651865134E-01
fffk[3][3],   6.4557753031E-01
fffk[0][4],   6.2756299343E-01
fffk[1][4],   6.3561984772E-01
fffk[2][4],   6.4278117491E-01
fffk[3][4],   6.4873242847E-01
plfk[0][1],   1.8277605188E-01
plfk[1][1],   6.2231673643E-02
plfk[2][1],   2.4185915636E-02
plfk[3][1],   1.4291533217E-02
plfk[0][2],   6.7723001555E-02
plfk[1][2],   5.6253814564E-02
plfk[2][2],   4.8662173817E-02
plfk[3][2],   4.3958250152E-02
plfk[0][3],   5.8144723919E-02
plfk[1][3],   5.2858722043E-02
plfk[2][3],   4.8910010592E-02
plfk[3][3],   4.6116564653E-02
plfk[0][4],   5.2107482400E-02
plfk[1][4],   4.9311493513E-02
plfk[2][4],   4.7050367104E-02
plfk[3][4],   4.5312484317E-02
scfk[0][1],   1.0129511944E+03
scfk[1][1],   1.0355861846E+03
scfk[2][1],   1.0728713127E+03
scfk[3][1],   1.1068138496E+03
scfk[0][2],   1.0777023268E+03
scfk[1][2],   1.0876576300E+03
scfk[2][2],   1.0962315003E+03
scfk[3][2],   1.1026746894E+03
scfk[0][3],   1.0903199311E+03
scfk[1][3],   1.0959766609E+03
scfk[2][3],   1.1008145310E+03
scfk[3][3],   1.1046077295E+03
scfk[0][4],   1.0978827286E+03
scfk[1][4],   1.1013437042E+03
scfk[2][4],   1.1043691258E+03
scfk[3][4],   1.1068396007E+03
shfk[0][1],   8.7296310123E+01
shfk[1][1],   6.9874412176E+01
shfk[2][1],   5.6376423536E+01
shfk[3][1],   4.9357297932E+01
shfk[0][2],   7.0600818441E+01
shfk[1][2],   6.7752897897E+01
shfk[2][2],   6.5565455172E+01
shfk[3][2],   6.4050061519E+01
shfk[0][3],   6.8199542531E+01
shfk[1][3],   6.6750283476E+01
shfk[2][3],   6.5579912860E+01
shfk[3][3],   6.4699430694E+01
shfk[0][4],   6.6520916274E+01
shfk[1][4],   6.5689558439E+01
shfk[2][4],   6.4985569431E+01
shfk[3][4],   6.4423535385E+01
kfk[0][1],   2.1830516267E-05
kfk[1][1],   1.7473756789E-05
kfk[2][1],   1.4098264054E-05
kfk[3][1],   1.2342964942E-05
kfk[0][2],   1.7660483463E-05
kfk[1][2],   1.6948088695E-05
kfk[2][2],   1.6400909541E-05
kfk[3][2],   1.6021840500E-05
kfk[0][3],   1.7060244887E-05
kfk[1][3],   1.6697709986E-05
kfk[2][3],   1.6404939557E-05
kfk[3][3],   1.6184685274E-05
kfk[0][4],   1.6640393759E-05
kfk[1][4],   1.6432427265E-05
kfk[2][4],   1.6256322441E-05
kfk[3][4],   1.6115728048E-05
kfavgk[1][1],   1.9652136528E-05
kfavgk[2][1],   1.5786010422E-05
kfavgk[3][1],   1.3220614498E-05
kfavgk[1][2],   1.7304286079E-05
kfavgk[2][2],   1.6674499118E-05
kfavgk[3][2],   1.6211375021E-05
kfavgk[1][3],   1.6878977436E-05
kfavgk[2][3],   1.6551324771E-05
kfavgk[3][3],   1.6294812415E-05
kfavgk[1][4],   1.6536410512E-05
kfavgk[2][4],   1.6344374853E-05
kfavgk[3][4],   1.6186025244E-05
cpk[0][1], 0.00              
cpk[0][2], 0.00              
cpk[0][3], 0.00              
cpk[0][4], 0.00              
cfk[0][1],   2.0345478307E+01
cfk[0][2],   7.2143180031E+01
cfk[0][3],   8.3113835564E+01
cfk[0][4],   8.9836510758E+01
cpk[1][1],   7.2960636066E-02
cpk[2][1],   1.4631864891E-01
cpk[3][1],   2.3388670930E-01
cpk[1][2],   4.5729142764E-01
cpk[2][2],   7.6579556684E-01
cpk[3][2],   1.0200832312E+00
cpk[1][3],   7.4656636793E-01
cpk[2][3],   1.2150024371E+00
cpk[3][3],   1.5667844575E+00
cpk[1][4],   1.1192139638E+00
cpk[2][4],   1.7840934292E+00
cpk[3][4],   2.2482118082E+00
cfk[1][1],   2.8989622866E+01
cfk[2][1],   4.8505949483E+01
cfk[3][1],   7.3213439930E+01
cfk[1][2],   7.6458451776E+01
cfk[2][2],   8.2408806092E+01
cfk[3][2],   8.8281599117E+01
cfk[1][3],   8.5622734618E+01
cfk[2][3],   8.9047792762E+01
cfk[3][3],   9.2478463976E+01
cfk[1][4],   9.1393510667E+01
