OBJECTID,Plant_name,Plant_lati,Plant_long,Plant_prim,Plant_tota,Plant_annu,Exhaust_Ga,Cph,Th,Cpl,Tl,Exhaust_Re,Total_Pote
245,Archer Daniels Midland Columbus,41.416440000000001,-97.286299999999997,COAL,2374633.000000000000000,61.253189999999996,4961965120.289999961853027,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,13302363.584200000390410,1711164958.579999923706055
246,Archer Daniels Midland Lincoln,40.866459999999996,-96.614500000000007,COAL,203993.100000000005821,25.057379999999998,427513724.273999989032745,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,1146107.007939999923110,147001173.507999986410141
247,Gerald Gentleman Station,41.080800000000004,-101.141000000000005,COAL,83164745.000000000000000,6561.778000000000247,170969670924.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,458346777.810999989509583,59921139452.800003051757813
248,Gerald Whelan Energy Center,40.580869999999997,-98.312399999999997,COAL,14690961.000000000000000,633.986800000000017,30153564673.299999237060547,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,80837666.311399996280670,10584874781.299999237060547
249,Lon D Wright Power Plant,41.428100000000001,-96.462299999999999,COAL,4046284.000000000000000,416.752099999999984,7988550274.569999694824219,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,21416232.820399999618530,2914509292.820000171661377
250,Nebraska City Station,40.621400000000001,-95.776399999999995,COAL,92763516.000000000000000,4796.466999999999643,190371148229.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,510359538.667999982833862,66836273478.699996948242188
251,North Omaha Station,41.329090000000001,-95.944699999999997,COAL,23751006.000000000000000,3464.012999999999920,48780616630.400001525878906,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,130774296.583000004291534,17112743586.600000381469727
252,Platte,40.854770000000002,-98.348200000000006,COAL,6603540.000000000000000,582.378799999999956,13557847355.100000381469727,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,36346772.007399998605251,4757877872.010000228881836
253,Sheldon,40.558900000000001,-96.784700000000001,COAL,6483822.000000000000000,1111.685999999999922,13337542717.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,35756164.793600000441074,4671688894.789999961853027
254,Western Sugar Coop - Scottsbluff,41.858870000000003,-103.634000000000000,COAL,2554126.000000000000000,310.080600000000004,5353269439.750000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,14351398.029899999499321,1840551488.029999971389771
255,Merrimack,43.141100000000002,-71.469200000000001,COAL,4086470.000000000000000,498.996699999999976,8206578637.350000381469727,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,22000737.645199999213219,2943826787.650000095367432
256,B L England,39.290799999999997,-74.636399999999995,COAL,1076253.000000000000000,183.351300000000009,2153052880.849999904632568,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,5772046.264480000361800,775292941.264000058174133
257,Carneys Point,39.693489999999997,-75.485799999999998,COAL,7478423.000000000000000,378.764599999999973,14999960301.500000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,40212883.573600001633167,5387285328.569999694824219
258,Hudson Generating Station,40.747799999999998,-74.072199999999995,COAL,4380917.000000000000000,159.000599999999991,4948826472.340000152587891,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,13267140.629599999636412,3145622795.630000114440918
259,Logan Generating Plant,39.792800000000000,-75.406700000000001,COAL,7427471.000000000000000,350.105700000000013,14873654964.600000381469727,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,39874275.890199996531010,5350516040.890000343322754
260,Mercer Generating Station,40.179200000000002,-74.733900000000006,COAL,938165.400000000023283,23.759200000000000,1194795452.839999914169312,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,3203086.506490000057966,673991347.506000041961670
261,Escalante,35.415900000000001,-108.081999999999994,COAL,14625301.000000000000000,2210.514999999999873,30045990999.099998474121094,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,80549275.705799996852875,10537639490.700000762939453
262,Four Corners Steam Elec Station,36.689999999999998,-108.480999999999995,COAL,70456071.000000000000000,15742.829999999999927,141690058700.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,379852060.906000018119812,50755942825.900001525878906
263,San Juan,36.800600000000003,-108.438999999999993,COAL,125000000.000000000000000,13517.360000000000582,256603184308.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,687918752.302000045776367,90062918752.300003051757813
264,Ely Energy Center,39.500000000000000,-114.783000000000001,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
265,Mohave,35.145800000000001,-114.591999999999999,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
266,North Valmy,40.881320000000002,-117.152000000000001,COAL,10947806.000000000000000,1483.815000000000055,22510188830.200000762939453,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,60346799.888300001621246,7888028089.890000343322754
267,Reid Gardner,36.657350000000001,-114.632999999999996,COAL,4558941.000000000000000,383.952800000000025,9358092637.729999542236328,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,25087792.377300001680851,3284730607.380000114440918
268,TS Power Plant,40.746099999999998,-116.530000000000001,COAL,10014732.000000000000000,210.978800000000007,20493319575.900001525878906,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,54939843.678199999034405,7215473223.680000305175781
269,"Cayuga Operating Company, LLC",42.602800000000002,-76.633600000000001,COAL,6503534.000000000000000,316.174199999999985,13061518003.299999237060547,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,35016179.523299999535084,4685042989.520000457763672
270,Greenidge Generation LLC,42.678899999999999,-76.948300000000003,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
271,Huntley Power,42.969999999999999,-78.930000000000007,COAL,2884651.000000000000000,129.540699999999987,5927650534.020000457763672,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,15891236.776499999687076,2078416701.779999971389771
272,NRG Dunkirk Power,42.491470000000000,-79.346599999999995,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
273,"RED-Rochester, LLC-Eastman Business Park",43.198900000000002,-77.631900000000002,COAL,2647967.000000000000000,512.660700000000020,5396722755.789999961853027,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,14467890.547399999573827,1907764295.549999952316284
274,Rochester 7,43.268889999999999,-77.629400000000004,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
275,Somerset Operating Company  (Kintigh),43.358890000000002,-78.604699999999994,COAL,6887330.000000000000000,538.672400000000039,13848565342.700000762939453,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,37126147.976000003516674,4961567097.979999542236328
276,Avon Lake Power Plant,41.504449999999999,-82.054599999999994,COAL,11831604.000000000000000,1866.482999999999947,23897343232.400001525878906,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,64065574.962200000882149,8523662434.960000038146973
277,Cardinal,40.252200000000002,-80.648600000000002,COAL,95141625.000000000000000,3406.300999999999931,190981678287.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,511996287.940999984741211,68538258162.900001525878906
278,Conesville,40.184199999999997,-81.881100000000004,COAL,53832331.000000000000000,5426.733000000000175,108156803790.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,289953897.949000000953674,38780070562.900001525878906
279,Dover,40.520069999999997,-81.468199999999996,COAL,846739.500000000000000,3.118905000000000,1710607839.539999961853027,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,4585910.396350000053644,610004652.896000027656555
280,FirstEnergy Acme,41.654440000000001,-83.515600000000006,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
281,FirstEnergy Toronto,40.482500000000002,-80.604399999999998,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
282,Gen J M Gavin,38.934699999999999,-82.115799999999993,COAL,149000000.000000000000000,6648.661000000000058,300071042892.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,804450256.473999977111816,107339450256.000000000000000
283,J M Stuart,38.636099999999999,-83.693899999999999,COAL,122000000.000000000000000,4958.104999999999563,245143620777.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,657197198.057999968528748,87887197198.100006103515625
284,Killen Station,38.690300000000001,-83.480300000000000,COAL,37970062.000000000000000,5495.886999999999716,76373882475.399993896484375,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,204748144.816000014543533,27353342474.799999237060547
285,Kyger Creek,38.914400000000001,-82.128900000000002,COAL,57676426.000000000000000,5281.283000000000357,115849148881.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,310576044.364000022411346,41549220634.400001525878906
286,Lake Road (OH),41.527780000000000,-81.649400000000000,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
287,Miami Fort Power Station,39.112800000000000,-84.803600000000003,COAL,69085295.000000000000000,4583.148000000000138,138808612874.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,372127290.762000024318695,49768113215.800003051757813
288,Muskingum River,39.590800000000002,-81.679699999999997,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
289,Orrville,40.850960000000001,-81.765799999999999,COAL,3007364.000000000000000,0.000000000000000,5986351802.680000305175781,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,16048607.011800000444055,2166313867.010000228881836
290,Painesville,41.726500000000001,-81.254000000000005,COAL,180699.000000000000000,64.449200000000005,364484596.694000005722046,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,977134.362800000002608,130176919.363000005483627
291,Picway,39.793300000000002,-83.009699999999995,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
292,Richard Gorsuch,39.366399999999999,-81.521100000000004,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
293,W H Sammis,40.531700000000001,-80.631900000000002,COAL,86134369.000000000000000,4530.100999999999658,176779540940.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,473922260.801999986171722,62059996095.800003051757813
294,W H Zimmer Generating Station,38.867500000000000,-84.228899999999996,COAL,54120388.000000000000000,4951.202000000000226,108734388790.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,291502325.938000023365021,38987579745.900001525878906
295,Wausau Paper Middletown,39.519990000000000,-84.406199999999998,COAL,54134.000000000000000,11.082179999999999,109536942.940999999642372,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,293653.866074000019580,38999463.866099998354912
296,"AES Shady Point, LLC",35.193100000000001,-94.645799999999994,COAL,25104315.000000000000000,688.704600000000028,51670817174.099998474121094,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,138522536.953999996185303,18088107762.000000000000000
297,Grand River Dam Authority,36.190280000000001,-95.289400000000001,COAL,31503786.000000000000000,2083.940999999999804,64564073841.900001525878906,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,173087630.384000003337860,22698294620.400001525878906
298,Hugo,34.015799999999999,-95.320599999999999,COAL,25721517.000000000000000,2087.532000000000153,51716939433.599998474121094,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,138646184.550999999046326,18529530839.599998474121094
299,Muskogee,35.761350000000000,-95.287300000000002,COAL,76693092.000000000000000,5860.516999999999825,157347750122.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,421828233.477999985218048,55257389013.500000000000000
300,Muskogee Mill,35.732199999999999,-95.293899999999994,COAL,2931216.000000000000000,461.894600000000025,5891792607.060000419616699,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,15795106.479299999773502,2111614546.480000019073486
301,Northeastern,36.431699999999999,-95.700800000000001,COAL,49194532.000000000000000,2026.215999999999894,81144187115.600006103515625,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,217536692.335999995470047,35391627072.300003051757813
302,Sooner,36.453069999999997,-97.052800000000005,COAL,46748895.000000000000000,2623.934000000000196,95996857666.800003051757813,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,257354711.826000005006790,33682814636.799999237060547
303,Boardman,45.693179999999998,-119.808999999999997,COAL,20283047.000000000000000,1704.064000000000078,41673712718.699996948242188,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,111721639.520999997854233,14614100244.500000000000000
304,American Eagle Paper Mills,40.679850000000002,-78.233500000000006,COAL,110715.899999999994179,25.227020000000000,225324682.745999991893768,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,604065.280936000053771,79765933.780900001525879
305,Armstrong Power Station,40.929169999999999,-79.465599999999995,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
306,Bruce Mansfield,40.634799999999998,-80.415899999999993,COAL,119000000.000000000000000,8281.280000000000655,245118322229.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,657129376.042000055313110,85742129376.000000000000000
307,"Brunner Island, LLC",40.096110000000003,-76.696200000000005,COAL,37395823.000000000000000,5697.899000000000342,73989597955.800003051757813,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,198356197.513000011444092,26936369642.500000000000000
308,Cambria Cogen,40.474170000000001,-78.701400000000007,COAL,7912703.000000000000000,817.032400000000052,17036738882.500000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,45673214.020999997854233,5703255859.020000457763672
309,Cheswick,40.538300000000000,-79.790599999999998,COAL,22658591.000000000000000,3828.934000000000196,45401988749.699996948242188,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,121716647.971000000834465,16322609213.000000000000000
310,Colver Power Project,40.549999999999997,-78.799999999999997,COAL,9825007.000000000000000,669.093100000000049,20264278653.500000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,54325815.656700000166893,7079205820.659999847412109
311,Conemaugh,40.384200000000000,-79.061099999999996,COAL,99789472.000000000000000,10126.850000000000364,199776361234.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,535573654.435000002384186,71885046134.399993896484375
312,Cromby,40.153100000000002,-75.529399999999995,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
313,"Domtar Paper Company, LLC",41.491470000000000,-78.675799999999995,COAL,445622.400000000023283,123.205799999999996,15134800.456499999389052,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,40574.371960700002091,318660590.371999979019165
314,Ebensburg Power Company,40.454999999999998,-78.747200000000007,COAL,2621734.000000000000000,114.087699999999998,5823908404.619999885559082,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,15613118.029100000858307,1890152928.029999971389771
315,Elrama Power Plant,40.251829999999998,-79.918000000000006,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
316,F R Phillips,40.575830000000003,-80.228600000000000,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
317,Gilberton Power Company,40.790300000000002,-76.198300000000003,COAL,8707953.000000000000000,249.381799999999998,21883533262.900001525878906,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,58666820.284400001168251,6284853215.279999732971191
318,Hatfield's Ferry Power Station,39.855559999999997,-79.927499999999995,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
319,Homer City,40.512830000000001,-79.196100000000001,COAL,73662215.000000000000000,10240.239999999999782,148253790402.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,397448546.059000015258789,53065932271.099998474121094
320,Keystone,40.660400000000003,-79.341099999999997,COAL,111000000.000000000000000,12138.600000000000364,223958960560.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,600403962.759999990463257,79965403962.800003051757813
321,Kimberly-Clark Tissue Company,39.843739999999997,-75.358800000000002,COAL,1396735.000000000000000,43.304519999999997,2877464789.460000038146973,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,7714097.520250000059605,1006379622.519999980926514
322,Mitchell Power Station,40.221110000000003,-79.968299999999999,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
323,"Montour, LLC",41.071399999999997,-76.667199999999994,COAL,44764724.000000000000000,7329.024999999999636,90024296048.300003051757813,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,241343074.449999988079071,32248120734.400001525878906
324,Mt. Carmel Cogeneration,40.811190000000003,-76.453000000000003,COAL,5108080.000000000000000,165.954199999999986,11763600317.700000762939453,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,31536636.129399999976158,3683813836.130000114440918
325,Northampton Generating Plant,40.691699999999997,-75.479200000000006,COAL,2739922.000000000000000,104.839799999999997,6333454280.619999885559082,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,16979142.243500001728535,1976023372.240000009536743
326,Northeastern Power Company,40.873399999999997,-75.993499999999997,COAL,2263604.000000000000000,60.786890000000000,5172924239.770000457763672,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,13867916.714999999850988,1632344776.710000038146973
327,Panther Creek Energy Facility,40.855600000000003,-75.878100000000003,COAL,1786667.000000000000000,93.294989999999999,3679786147.909999847412109,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,9865013.571200000122190,1287331918.569999933242798
328,Scrubgrass Generating Plant,41.269100000000002,-79.813400000000001,COAL,7759222.000000000000000,496.387600000000020,16163337322.600000381469727,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,43331741.474799998104572,5591175471.470000267028809
329,Seward,40.406250000000000,-79.033699999999996,COAL,32219399.000000000000000,1583.711000000000013,64687348810.599998474121094,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,173418114.057000011205673,23210288399.099998474121094
330,St. Nicholas Cogeneration Project,40.822200000000002,-76.173599999999993,COAL,10544280.000000000000000,183.979999999999990,25134822240.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,67383090.359400004148483,7606543290.359999656677246
331,Wheelabrator - Frackville,40.782380000000003,-76.176199999999994,COAL,5120672.000000000000000,271.490799999999979,11249636419.299999237060547,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,30158767.788899999111891,3691439247.789999961853027
332,"WPS Westwood Generation, LLC",40.619100000000003,-76.450000000000003,COAL,993916.000000000000000,49.076940000000000,2283545944.489999771118164,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,6121880.682029999792576,716771820.682000041007996
333,Canadys Steam,33.064700000000002,-80.622799999999998,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
334,Cope Station,33.364400000000003,-81.030000000000001,COAL,18142816.000000000000000,1040.309999999999945,36398082318.400001525878906,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,97578381.352599993348122,13069691821.399999618530273
335,Cross,33.371510000000001,-80.113200000000006,COAL,117000000.000000000000000,3446.706000000000131,235221070226.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,630596169.651999950408936,84285596169.699996948242188
336,Dolphus M Grainger,33.826659999999997,-79.053399999999996,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
337,"KapStone Charleston Kraft, LLC",32.899999999999999,-79.966700000000003,COAL,2210888.000000000000000,138.920999999999992,676304148.840999960899353,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,1813080.798290000064299,1582598000.799999952316284
338,Wateree,33.826400000000000,-80.622799999999998,COAL,35219408.000000000000000,1620.786000000000058,70685438197.500000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,189498187.958999991416931,25371374908.000000000000000
339,"WestRock CP, LLC Florence Mill",34.149700000000003,-79.560599999999994,COAL,4362693.000000000000000,169.847000000000008,4089383665.260000228881836,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,10963089.629200000315905,3130288584.630000114440918
340,Williams,33.015799999999999,-79.929699999999997,COAL,28399352.000000000000000,1401.881000000000085,56974580881.300003051757813,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,152741216.749000012874603,20458277896.700000762939453
341,Winyah,33.331840000000000,-79.357200000000006,COAL,27754551.000000000000000,981.605000000000018,55680960182.300003051757813,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,149273193.000000000000000,19993777158.000000000000000
342,Big Stone,45.303649999999998,-96.510099999999994,COAL,21678520.000000000000000,762.068700000000035,44472105480.400001525878906,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,119223755.531000003218651,15619365555.500000000000000
343,Allen,35.074089999999998,-90.148700000000005,COAL,39967387.000000000000000,1365.395999999999958,82030827574.899993896484375,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,219913656.597000002861023,28796595361.599998474121094
344,Bull Run,36.021099999999997,-84.156700000000001,COAL,21108260.000000000000000,813.868100000000027,42358165771.599998474121094,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,113556566.438999995589256,15205962466.399999618530273
345,Cumberland,36.390300000000003,-87.653899999999993,COAL,141000000.000000000000000,4337.173999999999978,283800795116.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,760831902.399999976158142,101575831902.000000000000000
346,Eastman Chemical Company,36.521900000000002,-82.543099999999995,COAL,4408958.000000000000000,838.008400000000051,7626583428.340000152587891,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,20445848.209199998527765,3172850818.210000038146973
347,Gallatin,36.315600000000003,-86.400599999999997,COAL,66195443.000000000000000,6423.952000000000226,133037246255.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,356655030.218999981880188,47686396775.199996948242188
348,Johnsonville,36.027799999999999,-87.986099999999993,COAL,16177715.000000000000000,998.913199999999961,31549025338.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,84578709.361900001764297,11651644934.399999618530273
349,Kingston,35.899200000000000,-84.519400000000005,COAL,64388196.000000000000000,1903.494999999999891,130649150923.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,350252866.638000011444092,46387813006.599998474121094
350,Resolute Forest Products - Calhoun Ops,35.296399999999998,-84.756900000000002,COAL,119173.500000000000000,85.747200000000007,3166661.212939999997616,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,8489.394379299999855,85217541.894400000572205
351,Watts Bar Fossil,35.610799999999998,-84.781099999999995,COAL,0.000000000000000,0.000000000000000,0.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,0.000000000000000,0.000000000000000
352,Big Brown,31.820599999999999,-96.054400000000001,COAL,72664536.000000000000000,4100.435000000000400,155336933963.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,416437504.805000007152557,52371580744.800003051757813
353,Coleto Creek,28.712800000000001,-97.214200000000005,COAL,34385491.000000000000000,1858.865999999999985,70653812268.100006103515625,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,189413403.080000013113022,24775039468.099998474121094
354,Gibbons Creek Steam Electric Station,30.619940000000000,-96.081800000000001,COAL,20877799.000000000000000,1035.914999999999964,41780208022.099998474121094,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,112007139.158999994397163,15039633424.200000762939453
355,H W Pirkey Power Plant,32.460700000000003,-94.485200000000006,COAL,55005184.000000000000000,3822.875000000000000,117207720648.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,314218193.222000002861023,39642924753.199996948242188
356,Harrington Station,35.298160000000003,-101.747000000000000,COAL,58897641.000000000000000,3653.280999999999949,120864462946.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,324021429.320999979972839,42435834744.300003051757813
357,J K Spruce,29.309719999999999,-98.320300000000003,COAL,62420625.000000000000000,2557.708000000000084,125255311806.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,335792706.739000022411346,44966539581.699996948242188
358,J T Deely,29.308060000000001,-98.322800000000001,COAL,31239367.000000000000000,1162.069999999999936,62786874516.500000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,168323197.138000011444092,22504470602.099998474121094
359,Limestone,31.421900000000001,-96.252499999999998,COAL,94496453.000000000000000,7980.725999999999658,201495337057.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,540181998.274999976158142,68105145893.300003051757813
360,Martin Lake,32.260599999999997,-94.570599999999999,COAL,129000000.000000000000000,8623.436999999999898,275927014498.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,739723351.649999976158142,92974723351.699996948242188
361,Monticello,33.091700000000003,-95.041700000000006,COAL,91612130.000000000000000,5392.706000000000131,189084655662.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,506910624.486000001430511,66009583574.500000000000000
362,Oak Grove,31.180299999999999,-96.486599999999996,COAL,128000000.000000000000000,3913.253999999999905,271911262600.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,728957658.921000003814697,92248957658.899993896484375
363,Oklaunion Power Station,34.082500000000003,-99.175299999999993,COAL,30099986.000000000000000,4023.130000000000109,61819168699.199996948242188,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,165728907.513999998569489,21687218897.500000000000000
364,Sam Seymour,29.917200000000001,-96.750600000000006,COAL,121000000.000000000000000,5562.810999999999694,248150242310.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,665257547.501000046730042,87180257547.500000000000000
365,San Miguel,28.704400000000000,-98.477500000000006,COAL,32391707.000000000000000,2143.896000000000186,69078165665.000000000000000,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,185189305.673999994993210,23345259810.700000762939453
366,Sandow,30.565870000000000,-97.063999999999993,COAL,45420274.000000000000000,1329.435999999999922,96864085052.399993896484375,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,259679632.238000005483627,32735175542.200000762939453
367,Sandow Station,30.568100000000001,-97.061400000000006,COAL,45773151.000000000000000,1370.752999999999929,97452441866.800003051757813,29.590000000000000,401.399999999999977,28.920000000000002,318.000000000000000,261256938.018000006675720,32989059903.000000000000000
