300,0.30000001192092896,43,0.012392000295221806,0.021429000422358513,1,1
305.78900146484375,0.30000001192092896,43,0.022967999801039696,0.03915100172162056,1,1
311.57901000976563,0.30000001192092896,43,0.033833999186754227,0.056873999536037445,1,1
317.36801147460938,0.30000001192092896,43,0.044982999563217163,0.074597001075744629,1,1
323.15798950195313,0.30000001192092896,43,0.056409001350402832,0.092320002615451813,1,1
328.94699096679688,0.30000001192092896,43,0.068106003105640411,0.1100429967045784,1,1
334.73699951171875,0.30000001192092896,43,0.080067001283168793,0.12776599824428558,1,1
340.5260009765625,0.30000001192092896,43,0.092289000749588013,0.14548900723457336,1,1
346.31600952148438,0.30000001192092896,43,0.10476399958133698,0.16321200132369995,1,1
352.10501098632813,0.30000001192092896,43,0.11748900264501572,0.18093399703502655,1,1
357.89498901367188,0.30000001192092896,43,0.13045699894428253,0.19865700602531433,1,1
363.68399047851563,0.30000001192092896,43,0.14366300404071808,0.21638000011444092,1,1
369.4739990234375,0.30000001192092896,43,0.1571040004491806,0.2341029942035675,1,1
375.26300048828125,0.30000001192092896,43,0.17077399790287018,0.25182598829269409,1,1
381.05300903320313,0.30000001192092896,43,0.18466800451278687,0.26954901218414307,1,1
386.84201049804688,0.30000001192092896,43,0.19878299534320831,0.28727200627326965,1,1
392.63198852539063,0.30000001192092896,43,0.21311399340629578,0.30499500036239624,1,1
398.42098999023438,0.30000001192092896,43,0.2276570051908493,0.32271799445152283,1,1
404.21099853515625,0.30000001192092896,43,0.24240699410438538,0.34044000506401062,1,1
410,0.30000001192092896,43,0.2573620080947876,0.35816299915313721,1,1
300,1,43,0.059275001287460327,0.071428999304771423,1,1
305.78900146484375,1,43,0.10986699908971786,0.13050499558448792,1,1
311.57901000976563,1,43,0.16184300184249878,0.1895810067653656,1,1
317.36801147460938,1,43,0.21517400443553925,0.24865700304508209,1,1
323.15798950195313,1,43,0.26982900500297546,0.30773401260375977,1,1
328.94699096679688,1,43,0.32578000426292419,0.36680999398231506,1,1
334.73699951171875,1,43,0.38299998641014099,0.42588600516319275,1,1
340.5260009765625,1,43,0.4414600133895874,0.48496198654174805,1,1
346.31600952148438,1,43,0.50113600492477417,0.54403901100158691,1,1
352.10501098632813,1,43,0.56200200319290161,0.6031150221824646,1,1
357.89498901367188,1,43,0.62403398752212524,0.66219097375869751,1,1
363.68399047851563,1,43,0.68720799684524536,0.7212669849395752,1,1
369.4739990234375,1,43,0.75150001049041748,0.78034400939941406,1,1
